,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
26921,AMZN130817P00390000,AMZN,2013-08-17,put,390.0,A,111.15,,114.2,,0,0,2013-06-07,-0.9952,0.0002,-1.1265,1.4593,0.2882
26922,AMZN131019C00130000,AMZN,2013-10-19,call,130.0,A,145.6,,148.95,,0,1,2013-06-07,0.999,0.0,0.2471,0.0965,0.3565
26923,AMZN131019P00130000,AMZN,2013-10-19,put,130.0,A,0.05,,0.41,,0,31,2013-06-07,-0.0055,0.0002,-1.8805,2.6213,0.5244
26924,AMZN131019C00135000,AMZN,2013-10-19,call,135.0,A,140.75,,144.0,,0,0,2013-06-07,0.9989,0.0,0.1932,0.179,0.3565
26925,AMZN131019P00135000,AMZN,2013-10-19,put,135.0,A,0.08,,0.47,,0,60,2013-06-07,-0.007,0.0002,-2.3123,3.27,0.5169
26926,AMZN131019C00140000,AMZN,2013-10-19,call,140.0,A,135.65,,139.0,,0,0,2013-06-07,0.9986,0.0,0.113,0.3155,0.3565
26927,AMZN131019P00140000,AMZN,2013-10-19,put,140.0,A,0.16,,0.51,,0,444,2013-06-07,-0.0094,0.0002,-2.979,4.232,0.5145
26928,AMZN131019C00145000,AMZN,2013-10-19,call,145.0,A,131.25,,134.0,,0,8,2013-06-07,0.9982,0.0001,-0.0055,0.5303,0.3565
26929,AMZN131019P00145000,AMZN,2013-10-19,put,145.0,A,0.18,,0.54,,0,52,2013-06-07,-0.0105,0.0002,-3.1619,4.6585,0.4962
26930,AMZN131019C00150000,AMZN,2013-10-19,call,150.0,A,125.9,,129.0,,0,2,2013-06-07,0.9976,0.0001,-0.1772,0.8543,0.3565
26931,AMZN131019P00150000,AMZN,2013-10-19,put,150.0,A,0.25,,0.59,,0,466,2013-06-07,-0.0127,0.0004,-3.653,5.4962,0.4859
26932,AMZN131019C00155000,AMZN,2013-10-19,call,155.0,A,120.95,,124.0,,0,24,2013-06-07,0.9966,0.0001,-0.4196,1.3232,0.3565
26933,AMZN131019P00155000,AMZN,2013-10-19,put,155.0,A,0.31,,0.64,,0,96,2013-06-07,-0.0148,0.0005,-4.0471,6.2634,0.4724
26934,AMZN131019C00160000,AMZN,2013-10-19,call,160.0,A,116.05,,119.0,,0,0,2013-06-07,0.9952,0.0002,-0.7523,1.9772,0.3565
26935,AMZN131019P00160000,AMZN,2013-10-19,put,160.0,A,0.37,,0.7,,0,559,2013-06-07,-0.0171,0.0005,-4.4406,7.081,0.4585
26936,AMZN131019C00165000,AMZN,2013-10-19,call,165.0,A,111.15,,114.0,,0,4,2013-06-07,0.9931,0.0002,-1.1957,2.8583,0.3565
26937,AMZN131019P00165000,AMZN,2013-10-19,put,165.0,A,0.46,,0.78,,0,91,2013-06-07,-0.0201,0.0007,-4.9775,8.1397,0.4471
26938,AMZN131019C00170000,AMZN,2013-10-19,call,170.0,A,106.25,,109.7,,0,7,2013-06-07,0.9903,0.0004,-1.77,4.0081,0.3565
26939,AMZN131019P00170000,AMZN,2013-10-19,put,170.0,A,0.57,,0.88,,0,433,2013-06-07,-0.0239,0.0008,-5.5939,9.3704,0.4365
26940,AMZN131019C00175000,AMZN,2013-10-19,call,175.0,A,101.35,,104.55,,0,8,2013-06-07,0.9865,0.0005,-2.4938,5.4642,0.3565
26941,AMZN131019P00175000,AMZN,2013-10-19,put,175.0,A,0.7,,0.99,,0,61,2013-06-07,-0.0279,0.0009,-6.2458,10.7257,0.4258
26942,AMZN131019C00180000,AMZN,2013-10-19,call,180.0,A,96.75,,99.8,,0,11,2013-06-07,0.9816,0.0007,-3.382,7.2576,0.3565
26943,AMZN131019P00180000,AMZN,2013-10-19,put,180.0,A,0.85,,1.13,,0,70,2013-06-07,-0.0329,0.0011,-6.9838,12.282,0.4158
26944,AMZN131019C00185000,AMZN,2013-10-19,call,185.0,A,91.75,,95.0,,0,31,2013-06-07,0.9753,0.0009,-4.4449,9.4096,0.3565
26945,AMZN131019P00185000,AMZN,2013-10-19,put,185.0,A,1.0,,1.3,,0,77,2013-06-07,-0.0384,0.0011,-7.7251,13.9418,0.4052
26946,AMZN131019C00190000,AMZN,2013-10-19,call,190.0,A,86.85,,90.0,,0,7,2013-06-07,0.9674,0.0011,-5.6867,11.9289,0.3565
26947,AMZN131019P00190000,AMZN,2013-10-19,put,190.0,A,1.31,,1.5,,0,139,2013-06-07,-0.0463,0.0015,-8.8672,16.2363,0.3994
26948,AMZN131019C00195000,AMZN,2013-10-19,call,195.0,A,82.65,,85.0,,0,2,2013-06-07,0.9415,0.0017,-10.4142,19.3027,0.399
26949,AMZN131019P00195000,AMZN,2013-10-19,put,195.0,A,1.56,,1.72,,29,137,2013-06-07,-0.0541,0.0017,-9.7926,18.3686,0.3899
26950,AMZN131019C00200000,AMZN,2013-10-19,call,200.0,A,77.4,,80.5,,0,32,2013-06-07,0.9387,0.0019,-10.1604,20.0443,0.3745
26951,AMZN131019P00200000,AMZN,2013-10-19,put,200.0,A,1.82,,2.01,,18,530,2013-06-07,-0.0631,0.0019,-10.7934,20.731,0.3808
26952,AMZN131019C00205000,AMZN,2013-10-19,call,205.0,A,72.7,,75.8,,0,3,2013-06-07,0.9274,0.0022,-11.427,22.8837,0.3681
26953,AMZN131019P00205000,AMZN,2013-10-19,put,205.0,A,2.14,,2.37,,0,177,2013-06-07,-0.0738,0.0022,-11.9134,23.3875,0.3726
26954,AMZN131019C00210000,AMZN,2013-10-19,call,210.0,A,68.15,,70.8,,0,27,2013-06-07,0.9164,0.0025,-12.4096,25.5111,0.358
26955,AMZN131019P00210000,AMZN,2013-10-19,put,210.0,A,2.52,,2.74,,0,461,2013-06-07,-0.0857,0.0026,-13.0353,26.1965,0.364
26956,AMZN131019C00215000,AMZN,2013-10-19,call,215.0,A,63.55,,66.3,,1,17,2013-06-07,0.9018,0.0028,-13.7805,28.7851,0.3518
26957,AMZN131019P00215000,AMZN,2013-10-19,put,215.0,A,2.99,,3.2,,21,145,2013-06-07,-0.0999,0.0028,-14.2971,29.3308,0.3565
26958,AMZN131019C00220000,AMZN,2013-10-19,call,220.0,A,59.1,,61.6,,0,20,2013-06-07,0.887,0.0033,-14.8799,31.8889,0.3425
26959,AMZN131019P00220000,AMZN,2013-10-19,put,220.0,A,3.5,,3.7,,24,2307,2013-06-07,-0.1153,0.0033,-15.4908,32.5401,0.3483
26960,AMZN131019C00225000,AMZN,2013-10-19,call,225.0,A,54.7,,57.2,,0,22,2013-06-07,0.8688,0.0038,-16.2454,35.4636,0.3358
26961,AMZN131019P00225000,AMZN,2013-10-19,put,225.0,A,4.2,,4.35,,16,378,2013-06-07,-0.1344,0.0038,-16.9702,36.2129,0.3429
26962,AMZN131019C00230000,AMZN,2013-10-19,call,230.0,A,51.55,,52.15,,0,46,2013-06-07,0.8445,0.0042,-18.2362,39.7991,0.3357
26963,AMZN131019P00230000,AMZN,2013-10-19,put,230.0,A,4.95,,5.2,,5,372,2013-06-07,-0.1559,0.0042,-18.4854,40.0227,0.338
26964,AMZN131019C00235000,AMZN,2013-10-19,call,235.0,A,47.55,,48.1,,0,46,2013-06-07,0.8195,0.0047,-19.9324,43.8382,0.3328
26965,AMZN131019P00235000,AMZN,2013-10-19,put,235.0,A,5.85,,6.05,,1,178,2013-06-07,-0.1793,0.0047,-19.88,43.7863,0.3323
26966,AMZN131019C00240000,AMZN,2013-10-19,call,240.0,A,43.6,,44.1,,2,90,2013-06-07,0.7937,0.0052,-21.2893,47.5843,0.3274
26967,AMZN131019P00240000,AMZN,2013-10-19,put,240.0,A,6.85,,7.1,,7,674,2013-06-07,-0.2053,0.0052,-21.2631,47.5694,0.3272
26968,AMZN131019C00245000,AMZN,2013-10-19,call,245.0,A,39.8,,40.35,,1,47,2013-06-07,0.7648,0.0057,-22.6893,51.3193,0.3234
26969,AMZN131019P00245000,AMZN,2013-10-19,put,245.0,A,8.05,,8.3,,9,173,2013-06-07,-0.2341,0.0057,-22.6303,51.295,0.323
26970,AMZN131019C00250000,AMZN,2013-10-19,call,250.0,A,36.1,,36.6,,1,733,2013-06-07,0.7345,0.0062,-23.7974,54.755,0.3178
26971,AMZN131019P00250000,AMZN,2013-10-19,put,250.0,A,9.4,,9.65,,20,303,2013-06-07,-0.2651,0.0061,-23.8587,54.802,0.3187
26972,AMZN131019C00255000,AMZN,2013-10-19,call,255.0,A,32.7,,33.15,,1,111,2013-06-07,0.7008,0.0066,-24.9723,58.0088,0.3147
26973,AMZN131019P00255000,AMZN,2013-10-19,put,255.0,A,10.95,,11.2,,3,253,2013-06-07,-0.2986,0.0066,-24.9807,58.0285,0.3153
26974,AMZN131019C00260000,AMZN,2013-10-19,call,260.0,A,29.5,,29.85,,57,268,2013-06-07,0.6653,0.007,-25.95,60.8467,0.3116
26975,AMZN131019P00260000,AMZN,2013-10-19,put,260.0,A,12.65,,12.95,,21,341,2013-06-07,-0.3339,0.007,-25.907,60.8508,0.3119
26976,AMZN131019C00265000,AMZN,2013-10-19,call,265.0,A,26.4,,26.8,,41,226,2013-06-07,0.6284,0.0073,-26.6674,63.1868,0.3084
26977,AMZN131019P00265000,AMZN,2013-10-19,put,265.0,A,14.6,,14.85,,7,183,2013-06-07,-0.3708,0.0073,-26.6195,63.1897,0.3086
26978,AMZN131019C00270000,AMZN,2013-10-19,call,270.0,A,23.55,,23.9,,14,176,2013-06-07,0.5901,0.0076,-27.1582,64.9727,0.3054
26979,AMZN131019P00270000,AMZN,2013-10-19,put,270.0,A,16.7,,17.0,,31,142,2013-06-07,-0.409,0.0076,-27.1054,64.9735,0.3058
26980,AMZN131019C00275000,AMZN,2013-10-19,call,275.0,A,20.85,,21.2,,15,258,2013-06-07,0.5508,0.0078,-27.3536,66.1473,0.3021
26981,AMZN131019P00275000,AMZN,2013-10-19,put,275.0,A,19.05,,19.3,,20,149,2013-06-07,-0.4482,0.0078,-27.3321,66.146,0.303
26982,AMZN131019C00280000,AMZN,2013-10-19,call,280.0,A,18.5,,18.75,,22,713,2013-06-07,0.5114,0.0079,-27.427,66.6722,0.3005
26983,AMZN131019P00280000,AMZN,2013-10-19,put,280.0,A,21.6,,21.85,,2,81,2013-06-07,-0.4877,0.0079,-27.3382,66.6718,0.3008
26984,AMZN131019C00285000,AMZN,2013-10-19,call,285.0,A,16.25,,16.55,,24,154,2013-06-07,0.472,0.008,-27.2112,66.5418,0.2987
26985,AMZN131019P00285000,AMZN,2013-10-19,put,285.0,A,24.35,,24.65,,3,77,2013-06-07,-0.5271,0.008,-27.1001,66.5425,0.2989
26986,AMZN131019C00290000,AMZN,2013-10-19,call,290.0,A,14.15,,14.5,,31,1155,2013-06-07,0.4328,0.0079,-26.6781,65.7626,0.2963
26987,AMZN131019P00290000,AMZN,2013-10-19,put,290.0,A,27.3,,27.65,,2,45,2013-06-07,-0.5659,0.0079,-26.6299,65.7754,0.2973
26988,AMZN131019C00295000,AMZN,2013-10-19,call,295.0,A,12.4,,12.7,,11,356,2013-06-07,0.3952,0.0078,-26.0654,64.402,0.2955
26989,AMZN131019P00295000,AMZN,2013-10-19,put,295.0,A,30.45,,30.8,,2,63,2013-06-07,-0.6039,0.0078,-25.9084,64.402,0.2955
26990,AMZN131019C00300000,AMZN,2013-10-19,call,300.0,A,10.75,,11.05,,30,389,2013-06-07,0.3585,0.0076,-25.1592,62.478,0.294
26991,AMZN131019P00300000,AMZN,2013-10-19,put,300.0,A,33.8,,34.15,,9,45,2013-06-07,-0.6406,0.0076,-24.9988,62.4821,0.2942
26992,AMZN131019C00305000,AMZN,2013-10-19,call,305.0,A,9.3,,9.55,,0,349,2013-06-07,0.3232,0.0073,-24.0742,60.0679,0.2927
26993,AMZN131019P00305000,AMZN,2013-10-19,put,305.0,A,37.35,,37.7,,2,18,2013-06-07,-0.6754,0.0073,-23.9535,60.1036,0.2933
26994,AMZN131019C00310000,AMZN,2013-10-19,call,310.0,A,8.0,,8.25,,6,569,2013-06-07,0.2901,0.007,-22.8646,57.2639,0.2916
26995,AMZN131019P00310000,AMZN,2013-10-19,put,310.0,A,40.95,,41.45,,0,25,2013-06-07,-0.7088,0.007,-22.6996,57.2876,0.2919
26996,AMZN131019C00315000,AMZN,2013-10-19,call,315.0,A,6.9,,7.15,,1,911,2013-06-07,0.2597,0.0066,-21.657,54.2391,0.2916
26997,AMZN131019P00315000,AMZN,2013-10-19,put,315.0,A,44.8,,45.3,,0,22,2013-06-07,-0.7399,0.0066,-21.3775,54.1802,0.291
26998,AMZN131019C00320000,AMZN,2013-10-19,call,320.0,A,5.9,,6.15,,2,425,2013-06-07,0.2314,0.0062,-20.3313,50.9709,0.2913
26999,AMZN131019P00320000,AMZN,2013-10-19,put,320.0,A,48.85,,49.3,,2,19,2013-06-07,-0.7681,0.0063,-20.0595,50.9241,0.2909
27000,AMZN131019C00325000,AMZN,2013-10-19,call,325.0,A,5.05,,5.3,,10,186,2013-06-07,0.2051,0.0057,-18.9386,47.5441,0.2909
27001,AMZN131019P00325000,AMZN,2013-10-19,put,325.0,A,52.9,,53.45,,0,15,2013-06-07,-0.795,0.0057,-18.581,47.4094,0.2899
27002,AMZN131019C00330000,AMZN,2013-10-19,call,330.0,A,4.3,,4.55,,97,1414,2013-06-07,0.1811,0.0054,-17.5422,44.0689,0.2907
27003,AMZN131019P00330000,AMZN,2013-10-19,put,330.0,A,57.2,,57.75,,6,31,2013-06-07,-0.8178,0.0054,-17.3135,44.0989,0.2909
27004,AMZN131019C00335000,AMZN,2013-10-19,call,335.0,A,3.65,,3.9,,2,306,2013-06-07,0.1595,0.005,-16.1678,40.6161,0.2907
27005,AMZN131019P00335000,AMZN,2013-10-19,put,335.0,A,61.55,,62.25,,1,0,2013-06-07,-0.8376,0.005,-16.1545,40.9563,0.2928
27006,AMZN131019C00340000,AMZN,2013-10-19,call,340.0,A,3.1,,3.35,,8,251,2013-06-07,0.1402,0.0046,-14.8486,37.2637,0.291
27007,AMZN131019P00340000,AMZN,2013-10-19,put,340.0,A,65.1,,67.0,,0,1,2013-06-07,-0.866,0.0045,-13.6943,35.9711,0.2837
27008,AMZN131019C00345000,AMZN,2013-10-19,call,345.0,A,2.64,,2.83,,17,207,2013-06-07,0.1226,0.0042,-13.5416,33.9721,0.2911
27009,AMZN131019P00345000,AMZN,2013-10-19,put,345.0,A,69.7,,71.95,,0,0,2013-06-07,-0.8778,0.0042,-13.0937,33.7356,0.2898
27010,AMZN131019C00350000,AMZN,2013-10-19,call,350.0,A,2.15,,2.45,,1,200,2013-06-07,0.1065,0.0038,-12.2383,30.7342,0.2908
27011,AMZN131019P00350000,AMZN,2013-10-19,put,350.0,A,74.25,,76.0,,0,0,2013-06-07,-0.9016,0.0037,-10.7765,28.8253,0.2808
27012,AMZN131019C00355000,AMZN,2013-10-19,call,355.0,A,1.72,,2.04,,8,53,2013-06-07,0.0903,0.0034,-10.7612,27.2491,0.2884
27013,AMZN131019P00355000,AMZN,2013-10-19,put,355.0,A,78.15,,81.0,,0,11,2013-06-07,-0.9386,0.0028,-6.6306,20.0797,0.2528
27014,AMZN131019C00360000,AMZN,2013-10-19,call,360.0,A,1.48,,1.72,,0,77,2013-06-07,0.0784,0.003,-9.6889,24.4919,0.2889
27015,AMZN131019P00360000,AMZN,2013-10-19,put,360.0,A,82.65,,85.7,,0,0,2013-06-07,-0.9488,0.0025,-5.6724,17.3515,0.2528
27016,AMZN131019C00365000,AMZN,2013-10-19,call,365.0,A,1.15,,1.46,,0,14,2013-06-07,0.066,0.0027,-8.4391,21.4737,0.287
27017,AMZN131019P00365000,AMZN,2013-10-19,put,365.0,A,87.6,,90.7,,0,0,2013-06-07,-0.9575,0.0021,-4.8105,14.9015,0.2528
27018,AMZN131019C00370000,AMZN,2013-10-19,call,370.0,A,0.93,,1.26,,0,37,2013-06-07,0.0567,0.0023,-7.4958,19.0601,0.2872
27019,AMZN131019P00370000,AMZN,2013-10-19,put,370.0,A,92.0,,95.0,,0,27,2013-06-07,-0.9648,0.0018,-4.0422,12.7219,0.2528
27020,AMZN131019C00375000,AMZN,2013-10-19,call,375.0,A,0.78,,1.1,,0,6,2013-06-07,0.0495,0.0021,-6.7714,17.117,0.2889
27021,AMZN131019P00375000,AMZN,2013-10-19,put,375.0,A,97.15,,100.2,,0,7,2013-06-07,-0.971,0.0015,-3.3631,10.7998,0.2528
27022,AMZN131019C00380000,AMZN,2013-10-19,call,380.0,A,0.65,,0.96,,0,22,2013-06-07,0.0431,0.0019,-6.0908,15.3171,0.2904
27023,AMZN131019P00380000,AMZN,2013-10-19,put,380.0,A,102.15,,104.9,,0,1,2013-06-07,-0.9761,0.0013,-2.7675,9.119,0.2528
27024,AMZN131019C00385000,AMZN,2013-10-19,call,385.0,A,0.53,,0.85,,0,21,2013-06-07,0.0371,0.0017,-5.4205,13.5894,0.2913
27025,AMZN131019P00385000,AMZN,2013-10-19,put,385.0,A,106.55,,109.9,,0,0,2013-06-07,-0.9804,0.0011,-2.2488,7.6601,0.2528
27026,AMZN131019C00390000,AMZN,2013-10-19,call,390.0,A,0.48,,0.75,,0,48,2013-06-07,0.0334,0.0015,-5.0271,12.4495,0.2949
27027,AMZN131019P00390000,AMZN,2013-10-19,put,390.0,A,111.75,,114.9,,0,0,2013-06-07,-0.984,0.0009,-1.7999,6.4029,0.2528
27028,AMZN131019C00395000,AMZN,2013-10-19,call,395.0,A,0.32,,0.67,,0,1,2013-06-07,0.0273,0.0013,-4.2084,10.5145,0.2923
27029,AMZN131019P00395000,AMZN,2013-10-19,put,395.0,A,116.7,,119.8,,0,0,2013-06-07,-0.9869,0.0008,-1.4137,5.327,0.2528
27030,AMZN131019C00400000,AMZN,2013-10-19,call,400.0,A,0.25,,0.59,,0,32,2013-06-07,0.0231,0.0011,-3.6607,9.1464,0.2923
27031,AMZN131019P00400000,AMZN,2013-10-19,put,400.0,A,121.55,,124.9,,0,0,2013-06-07,-0.9893,0.0005,-1.0832,4.4119,0.2528
27032,AMZN131019C00405000,AMZN,2013-10-19,call,405.0,A,0.21,,0.53,,0,11,2013-06-07,0.0204,0.001,-3.3224,8.2335,0.2947
27033,AMZN131019P00405000,AMZN,2013-10-19,put,405.0,A,126.55,,129.3,,0,0,2013-06-07,-0.9912,0.0005,-0.8017,3.6383,0.2528
27034,AMZN140118C00090000,AMZN,2014-01-18,call,90.0,A,185.4,,189.0,,0,962,2013-06-07,0.9989,0.0,0.1631,0.0806,0.4008
27035,AMZN140118P00090000,AMZN,2014-01-18,put,90.0,A,0.18,,0.35,,0,1732,2013-06-07,-0.0004,0.0,-0.1093,0.2994,0.4496
27036,AMZN140118C00095000,AMZN,2014-01-18,call,95.0,A,180.5,,184.0,,0,0,2013-06-07,0.9989,0.0,0.1265,0.1511,0.4008
27037,AMZN140118P00095000,AMZN,2014-01-18,put,95.0,A,0.19,,0.42,,0,879,2013-06-07,-0.0007,0.0,-0.1811,0.4958,0.4496
27038,AMZN140118C00100000,AMZN,2014-01-18,call,100.0,A,175.55,,179.0,,0,47,2013-06-07,0.9987,0.0,0.0752,0.2668,0.4008
27039,AMZN140118P00100000,AMZN,2014-01-18,put,100.0,A,0.16,,0.37,,0,1283,2013-06-07,-0.0011,0.0,-0.286,0.7831,0.4496
27040,AMZN140118C00105000,AMZN,2014-01-18,call,105.0,A,170.6,,174.0,,0,0,2013-06-07,0.9984,0.0,0.0028,0.447,0.4008
27041,AMZN140118P00105000,AMZN,2014-01-18,put,105.0,A,0.32,,0.56,,0,270,2013-06-07,-0.0017,0.0001,-0.4331,1.1859,0.4496
27042,AMZN140118C00110000,AMZN,2014-01-18,call,110.0,A,165.65,,169.0,,0,56,2013-06-07,0.9981,0.0,-0.098,0.7149,0.4008
27043,AMZN140118P00110000,AMZN,2014-01-18,put,110.0,A,0.26,,0.64,,0,636,2013-06-07,-0.0026,0.0001,-0.6319,1.7305,0.4496
27044,AMZN140118C00115000,AMZN,2014-01-18,call,115.0,A,160.9,,164.0,,0,367,2013-06-07,0.9975,0.0001,-0.236,1.0969,0.4008
27045,AMZN140118P00115000,AMZN,2014-01-18,put,115.0,A,0.3,,0.69,,0,671,2013-06-07,-0.0038,0.0001,-0.892,2.4429,0.4496
27046,AMZN140118C00120000,AMZN,2014-01-18,call,120.0,A,155.9,,159.0,,0,25,2013-06-07,0.9966,0.0001,-0.4205,1.6218,0.4008
27047,AMZN140118P00120000,AMZN,2014-01-18,put,120.0,A,0.4,,0.76,,1,593,2013-06-07,-0.0054,0.0002,-1.2224,3.3482,0.4496
27048,AMZN140118C00125000,AMZN,2014-01-18,call,125.0,A,151.0,,154.0,,0,25,2013-06-07,0.9955,0.0001,-0.6613,2.32,0.4008
27049,AMZN140118P00125000,AMZN,2014-01-18,put,125.0,A,0.44,,0.83,,0,1000,2013-06-07,-0.0075,0.0002,-1.6313,4.4686,0.4496
27050,AMZN140118C00130000,AMZN,2014-01-18,call,130.0,A,146.1,,149.0,,0,37,2013-06-07,0.9939,0.0002,-0.968,3.2206,0.4008
27051,AMZN140118P00130000,AMZN,2014-01-18,put,130.0,A,0.56,,0.9,,0,825,2013-06-07,-0.0101,0.0002,-2.1254,5.8227,0.4496
27052,AMZN140118C00135000,AMZN,2014-01-18,call,135.0,A,141.15,,144.4,,0,16,2013-06-07,0.9918,0.0002,-1.3495,4.3514,0.4008
27053,AMZN140118P00135000,AMZN,2014-01-18,put,135.0,A,0.65,,0.94,,0,528,2013-06-07,-0.0133,0.0004,-2.7098,7.4244,0.4496
27054,AMZN140118C00140000,AMZN,2014-01-18,call,140.0,A,136.3,,139.8,,0,27,2013-06-07,0.9891,0.0002,-1.8136,5.7364,0.4008
27055,AMZN140118P00140000,AMZN,2014-01-18,put,140.0,A,0.77,,1.11,,11,678,2013-06-07,-0.0173,0.0004,-3.3876,9.2822,0.4496
27056,AMZN140118C00145000,AMZN,2014-01-18,call,145.0,A,131.45,,134.65,,0,12,2013-06-07,0.9858,0.0004,-2.3665,7.3946,0.4008
27057,AMZN140118P00145000,AMZN,2014-01-18,put,145.0,A,0.9,,1.25,,0,503,2013-06-07,-0.022,0.0005,-4.1596,11.3987,0.4496
27058,AMZN140118C00150000,AMZN,2014-01-18,call,150.0,A,126.55,,129.8,,0,154,2013-06-07,0.9816,0.0005,-3.0124,9.3392,0.4008
27059,AMZN140118P00150000,AMZN,2014-01-18,put,150.0,A,1.08,,1.27,,10,989,2013-06-07,-0.0276,0.0007,-5.0245,13.7704,0.4496
27060,AMZN140118C00155000,AMZN,2014-01-18,call,155.0,A,121.7,,124.95,,0,31,2013-06-07,0.9766,0.0005,-3.7534,11.5764,0.4008
27061,AMZN140118P00155000,AMZN,2014-01-18,put,155.0,A,1.22,,1.57,,0,302,2013-06-07,-0.0324,0.0008,-5.6585,15.7405,0.443
27062,AMZN140118C00160000,AMZN,2014-01-18,call,160.0,A,116.9,,120.0,,0,28,2013-06-07,0.9765,0.0007,-3.5601,11.6197,0.3774
27063,AMZN140118P00160000,AMZN,2014-01-18,put,160.0,A,1.53,,1.63,,11,492,2013-06-07,-0.037,0.0009,-6.1691,17.5471,0.4333
27064,AMZN140118C00165000,AMZN,2014-01-18,call,165.0,A,112.1,,115.6,,0,33,2013-06-07,0.9637,0.0009,-5.5159,16.9156,0.4008
27065,AMZN140118P00165000,AMZN,2014-01-18,put,165.0,A,1.66,,1.87,,0,483,2013-06-07,-0.0417,0.001,-6.6241,19.3344,0.4223
27066,AMZN140118C00170000,AMZN,2014-01-18,call,170.0,A,107.35,,110.9,,0,167,2013-06-07,0.9551,0.0011,-6.612,20.1716,0.4023
27067,AMZN140118P00170000,AMZN,2014-01-18,put,170.0,A,1.89,,2.09,,0,761,2013-06-07,-0.0473,0.0011,-7.1636,21.3982,0.4127
27068,AMZN140118C00175000,AMZN,2014-01-18,call,175.0,A,102.8,,106.0,,0,200,2013-06-07,0.9459,0.0011,-7.704,23.4851,0.4022
27069,AMZN140118P00175000,AMZN,2014-01-18,put,175.0,A,2.18,,2.36,,85,710,2013-06-07,-0.0539,0.0011,-7.7912,23.754,0.4044
27070,AMZN140118C00180000,AMZN,2014-01-18,call,180.0,A,98.6,,101.0,,0,242,2013-06-07,0.9351,0.0014,-8.9451,27.1706,0.4034
27071,AMZN140118P00180000,AMZN,2014-01-18,put,180.0,A,2.52,,2.71,,35,1151,2013-06-07,-0.0617,0.0014,-8.5152,26.4224,0.3973
27072,AMZN140118C00185000,AMZN,2014-01-18,call,185.0,A,93.4,,96.75,,0,196,2013-06-07,0.9294,0.0016,-9.2125,29.0155,0.3886
27073,AMZN140118P00185000,AMZN,2014-01-18,put,185.0,A,2.9,,3.1,,18,1016,2013-06-07,-0.0704,0.0016,-9.2647,29.2608,0.3905
27074,AMZN140118C00190000,AMZN,2014-01-18,call,190.0,A,88.95,,92.0,,0,250,2013-06-07,0.9192,0.0018,-10.0935,32.2126,0.3832
27075,AMZN140118P00190000,AMZN,2014-01-18,put,190.0,A,3.25,,3.55,,34,1006,2013-06-07,-0.0796,0.0018,-9.9695,32.134,0.3827
27076,AMZN140118C00195000,AMZN,2014-01-18,call,195.0,A,84.55,,87.1,,0,200,2013-06-07,0.9097,0.002,-10.7309,35.0586,0.3741
27077,AMZN140118P00195000,AMZN,2014-01-18,put,195.0,A,3.7,,4.0,,1,628,2013-06-07,-0.0899,0.002,-10.7088,35.2038,0.3753
27078,AMZN140118C00200000,AMZN,2014-01-18,call,200.0,A,81.0,,82.4,,24,483,2013-06-07,0.8932,0.0022,-12.2661,39.6903,0.3779
27079,AMZN140118P00200000,AMZN,2014-01-18,put,200.0,A,4.3,,4.55,,59,1888,2013-06-07,-0.1021,0.0022,-11.5851,38.6586,0.3698
27080,AMZN140118C00205000,AMZN,2014-01-18,call,205.0,A,76.6,,77.15,,0,88,2013-06-07,0.8852,0.0025,-12.3603,41.8213,0.361
27081,AMZN140118P00205000,AMZN,2014-01-18,put,205.0,A,4.9,,5.15,,9,279,2013-06-07,-0.115,0.0025,-12.4001,42.1158,0.3634
27082,AMZN140118C00210000,AMZN,2014-01-18,call,210.0,A,72.3,,72.9,,0,258,2013-06-07,0.8704,0.0027,-13.2816,45.5649,0.3561
27083,AMZN140118P00210000,AMZN,2014-01-18,put,210.0,A,5.6,,5.85,,40,774,2013-06-07,-0.1295,0.0027,-13.2737,45.7863,0.3579
27084,AMZN140118C00215000,AMZN,2014-01-18,call,215.0,A,68.05,,68.75,,0,189,2013-06-07,0.8542,0.003,-14.2204,49.4226,0.3515
27085,AMZN140118P00215000,AMZN,2014-01-18,put,215.0,A,6.4,,6.65,,0,934,2013-06-07,-0.1456,0.003,-14.1707,49.5849,0.3529
27086,AMZN140118C00220000,AMZN,2014-01-18,call,220.0,A,64.0,,64.65,,1,765,2013-06-07,0.8366,0.0033,-15.1377,53.3089,0.3469
27087,AMZN140118P00220000,AMZN,2014-01-18,put,220.0,A,7.3,,7.55,,109,972,2013-06-07,-0.163,0.0033,-15.0673,53.4482,0.3482
27088,AMZN140118C00225000,AMZN,2014-01-18,call,225.0,A,60.05,,60.65,,1,109,2013-06-07,0.8176,0.0035,-16.0523,57.2255,0.3427
27089,AMZN140118P00225000,AMZN,2014-01-18,put,225.0,A,8.3,,8.55,,32,600,2013-06-07,-0.182,0.0035,-15.9461,57.3224,0.3437
27090,AMZN140118C00230000,AMZN,2014-01-18,call,230.0,A,56.2,,56.8,,3,372,2013-06-07,0.7969,0.0038,-16.9598,61.1269,0.339
27091,AMZN140118P00230000,AMZN,2014-01-18,put,230.0,A,9.45,,9.7,,45,1547,2013-06-07,-0.2026,0.0038,-16.8396,61.2118,0.34
27092,AMZN140118C00235000,AMZN,2014-01-18,call,235.0,A,52.4,,53.05,,0,301,2013-06-07,0.7752,0.0041,-17.783,64.8841,0.3348
